"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","실험실면적","사업장구분명","영업소면적","위탁업체명","실험실지역코드","실험실우편번호","실험실산","실험실번지","실험실호","실험실통","실험실반","실험실특수주소","실험실특수주소동","실험실특수주소호","실험실도로명주소시군구코드","실험실도로명주소읍면동코드","실험실도로명주소읍면동구분","실험실도로명주소코드","실험실도로명특수주소","실험실도로명주소건물층구분","실험실도로명주소건물본번호","실험실도로명주소건물부번호","실험실도로명주소우편번호",
"190","환경전문공사업","09_30_16_P","6530000","642000009201400006","2016-02-01","","03","폐업","Q","폐업","2016-05-16","","","","","","24387","강원특별자치도 춘천시 석사동 664번지","강원특별자치도 춘천시 후석로 44 (석사동)","24387","(주)동서","2020-01-31 14:27:35","I","2023-06-13 00:00:00","","265225.168616533","484221.188490755","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"191","환경전문공사업","09_30_16_P","6530000","642000009201400007","2014-10-14","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 철원군 철원읍 화지리 28번지 100호 2통 4반","강원특별자치도 철원군 철원읍 금학로 264","","(주)오존크린웍스엔지니어링","2022-01-13 16:01:34","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"192","환경전문공사업","09_30_16_P","6530000","642000009201400008","2014-10-27","","03","폐업","Q","폐업","2016-01-22","","","","","","","강원특별자치도 강릉시 홍제동  1007번지  14통 10반 홍제 힐스테이트 107동 804호","","","(주)대진환경개발","2022-01-17 14:42:38","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"193","환경전문공사업","09_30_16_P","6530000","642000009201400009","2017-07-18","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 강릉시 노암동  328번지  13통 5반","","","(주)대성환경건설","2022-01-17 14:27:28","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"194","환경전문공사업","09_30_16_P","6530000","642000009201500003","2015-01-28","","03","폐업","Q","폐업","","","","","","","","","강원특별자치도 횡성군 한우로 588","225-802","(주)횡성환경이엔지","2022-01-13 16:11:05","I","2023-06-13 00:00:00","","289845.351895997","443768.825458786","0","환경전문공사업","0","","","","","","","","","","","","51130","5113011000","1","3219041","","0","341","","220100",
"195","환경전문공사업","09_30_16_P","6530000","642000009201500004","2015-01-28","","03","폐업","Q","폐업","2015-04-30","","","","","","","","강원특별자치도 횡성군 한우로 588","225-802","(주)횡성환경이엔지","2022-01-17 14:40:22","I","2023-06-13 00:00:00","","289845.351895997","443768.825458786","0","환경전문공사업","0","","","","","","","","","","","","51130","5113011000","1","3219041","","0","341","","220100",
"196","환경전문공사업","09_30_16_P","6530000","642000009201500006","2018-04-03","","03","폐업","Q","폐업","","","","","","","210-801","강원특별자치도 강릉시 주문진읍 교항리  1207번지 38호 [1207-38번지 2층]","강원특별자치도 강릉시 주문진읍 농공단지길 33 ([1207-38번지 2층])","","(주)대양환경기술","2022-01-13 15:55:50","I","2023-06-13 00:00:00","","360835.96205572","487110.456208908","41.11","환경전문공사업","0","","","","1","","","","","","","","51150","5115025000","0","4460314","","0","40","22","25422",
"197","환경전문공사업","09_30_16_P","6530000","642000009201500007","2015-02-25","","03","폐업","Q","폐업","2021-02-26","","","","","","","강원특별자치도 철원군 철원읍 화지리 28번지 100호 2통 4반","강원특별자치도 철원군 철원읍 금학로 264","","(주)오존크린웍스엔지니어링","2022-01-17 14:39:26","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"198","환경전문공사업","09_30_16_P","6530000","642000009201500008","2019-05-28","","03","폐업","Q","폐업","2020-04-29","","","","","","","","강원특별자치도 동해시 감추7길 22 (천곡동)","240-807","(주)윤호","2022-01-17 14:43:05","I","2023-06-13 00:00:00","","387403.377471277","447880.462338016","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"199","환경전문공사업","09_30_16_P","6530000","642000009201500010","2015-04-03","","03","폐업","Q","폐업","2015-08-05","","","","","","","강원특별자치도 원주시 관설동 1728번지 16호","강원특별자치도 원주시 관설안길 19 (관설동)","","(주)지텍","2019-10-08 16:41:23","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"200","환경전문공사업","09_30_16_P","6530000","642000009201500011","2016-05-13","","03","폐업","Q","폐업","2017-11-16","","","","","","","","강원특별자치도 원주시 북원로 2232-13 (단계동)","220-937","(주)자연과사람","2020-01-31 15:20:02","I","2023-06-13 00:00:00","","282790.04656362","427423.321983941","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"201","환경전문공사업","09_30_16_P","6530000","642000009201500012","2015-04-29","","03","폐업","Q","폐업","","","","","","","","","강원특별자치도 원주시 태장공단길 37 (태장동)","220-962","(주)엘에스지","2022-01-13 16:00:04","I","2023-06-13 00:00:00","","283823.063195979","433836.573354228","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"202","환경전문공사업","09_30_16_P","6530000","642000009201500014","2015-05-01","","03","폐업","Q","폐업","","","","","","","","","강원특별자치도 원주시 원문로 341, 3층 (단계동)","220-937","(주)삼성환경엔지니어링","2022-01-13 15:57:37","I","2023-06-13 00:00:00","","281301.294422979","429027.208388737","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"203","환경전문공사업","09_30_16_P","6530000","642000009201500015","2015-05-26","","03","폐업","Q","폐업","","","","","","","","","강원특별자치도 원주시 치악로 2812","220-835","(주)혜성산업","2022-01-13 16:10:41","I","2023-06-13 00:00:00","","288695.86599789","435722.893226305","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"204","환경전문공사업","09_30_16_P","6530000","642000009201500016","2020-08-18","","03","폐업","Q","폐업","","","","","","","26308","강원특별자치도 원주시 소초면 수암리 755-2","강원특별자치도 원주시 소초면 치악로 2554","26308","(주)혜성산업","2022-01-13 16:10:32","I","2023-06-13 00:00:00","","287586.80993373","433474.350879781","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"205","환경전문공사업","09_30_16_P","6530000","642000009201500017","2016-09-30","","03","폐업","Q","폐업","2021-02-26","","","","","","","강원특별자치도 철원군 철원읍 화지리 28번지 100호 2통 4반","강원특별자치도 철원군 철원읍 금학로 264","","(주)오존크린웍스엔지니어링","2021-03-19 18:01:02","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"206","환경전문공사업","09_30_16_P","6530000","642000009201500025","2016-01-20","","03","폐업","Q","폐업","2017-11-17","","","","","","","","강원특별자치도 강릉시 주문진읍 농공단지길 28-32","25422","(주)대성환경건설","2022-01-17 14:27:56","I","2023-06-13 00:00:00","","360487.917334175","486867.906205672","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"207","환경전문공사업","09_30_16_P","6530000","642000009201600002","2016-08-05","","03","폐업","Q","폐업","2017-11-20","","","","","","","","강원특별자치도 강릉시 사천면 과학단지로 202-25","25440","대영씨엔이(주)","2020-01-31 15:15:17","I","2023-06-13 00:00:00","","363492.313751747","480079.907097168","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"208","환경전문공사업","09_30_16_P","6530000","642000009201700003","2017-12-13","","03","폐업","Q","폐업","2021-04-07","","","","","","26402","강원특별자치도 원주시 판부면 서곡리 1204-1","강원특별자치도 원주시 판부면 서곡길 329-1","26402","지오텍이앤씨(주)","2022-01-17 14:26:27","I","2023-06-13 00:00:00","","283522.727817144","421781.232592224","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"209","환경전문공사업","09_30_16_P","6530000","642000009201800001","2019-08-01","","03","폐업","Q","폐업","2020-06-30","","","","","","24824","강원특별자치도 속초시 동명동 466-42 설악센트리움 712호","강원특별자치도 속초시 중앙로 190, 설악센트리움 712호 (동명동)","24824","(주)정엔지니어링","2020-07-14 11:18:06","I","2023-06-13 00:00:00","","339470.15928513","523908.757554044","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"210","환경전문공사업","09_30_16_P","6530000","642000009201800002","2019-05-28","","03","폐업","Q","폐업","2019-05-28","","","","","","25799","강원특별자치도 동해시 구호동 236-28 (합)동해이엔씨 1동","강원특별자치도 동해시 공단2로 64, (합)동해이엔씨 1층 (구호동)","25799","(합)동해이엔씨","2022-01-17 14:41:11","I","2023-06-13 00:00:00","","389080.66552909","443626.997680626","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"211","환경전문공사업","09_30_16_P","6530000","642000009201800005","2018-05-04","","03","폐업","Q","폐업","2020-02-18","","","","","","26142","강원특별자치도 정선군 신동읍 예미리 181-1 101호","강원특별자치도 정선군 신동읍 함백로 38-1, 101호","26142","한바로이앤씨(주)","2020-02-18 10:58:11","I","2023-06-13 00:00:00","","346064.051438512","413443.532470081","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"212","환경전문공사업","09_30_16_P","6530000","653000009202300014","2023-10-05","","03","폐업","Q","폐업","2024-02-02","","","","","","26483","강원특별자치도 원주시 단구동 1550-1","강원특별자치도 원주시 천매봉길 36-22(단구동)","26483","㈜일신이앤씨","2024-02-02 18:11:42","U","2024-02-04 02:40:00","","283550.019671907","425070.26290751","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
